5.000000000000000000e-01,1.000000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,5.000000000000000000e+00,5.500000000000000000e+00,6.000000000000000000e+00,6.500000000000000000e+00,7.000000000000000000e+00,7.500000000000000000e+00,8.000000000000000000e+00,8.500000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.995209580838323449e-01,9.923353293413172960e-01,9.639121756487025738e-01,8.928542914171656575e-01,6.453093812375249039e-01,3.697804391217564546e-01,2.441117764471057716e-01,1.883832335329341523e-01,1.734530938123752530e-01,1.627944111776447045e-01,1.540119760479041755e-01,1.356487025948104053e-01,1.302195608782435177e-01,1.393213572854291593e-01,1.301397205588822326e-01
