5.000000000000000000e-01,1.000000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,5.000000000000000000e+00,5.500000000000000000e+00,6.000000000000000000e+00,6.500000000000000000e+00,7.000000000000000000e+00,7.500000000000000000e+00,8.000000000000000000e+00,8.500000000000000000e+00
2.999999999999999889e-01,1.000000000000000000e+00,9.987924151696606634e-01,9.930638722554889775e-01,9.695009980039920316e-01,8.671956087824351789e-01,2.775249500998003827e-01,1.926247504990019899e-01,1.202095808383233377e-01,1.046107784431137833e-01,9.759481037924151725e-02,8.870259481037923166e-02,7.522954091816366762e-02,7.136726546906188573e-02,6.700598802395210662e-02,6.515968063872255855e-02,6.008982035928144699e-02
