5.000000000000000000e-01,1.000000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,5.000000000000000000e+00,5.500000000000000000e+00,6.000000000000000000e+00,6.500000000000000000e+00,7.000000000000000000e+00,7.500000000000000000e+00,8.000000000000000000e+00,8.500000000000000000e+00
1.000000000000000000e+00,9.999822577068085971e-01,9.990241738744731759e-01,9.921224218230207947e-01,9.657041472610334853e-01,8.853493013972056902e-01,5.366954978931026687e-01,2.088711465956974989e-01,1.734575293856731038e-01,1.374584165003326919e-01,1.259259259259259134e-01,1.060545575515635525e-01,8.747837658017298956e-02,9.203814593036151182e-02,9.438012863162563437e-02,8.467509425593260086e-02,8.467509425593258698e-02
